,Open,High,Low,Close,Volume,Date
2021-04-15,212.6350271511425,212.89951772132414,210.43709464850872,212.0604705810547,1860200,2021-04-15
2021-04-16,213.97566504940946,215.179524272613,211.8324510679701,212.8265380859375,2128400,2021-04-16
2021-04-19,212.40701438263443,212.58942742191715,209.68011478898694,211.94189453125,1712600,2021-04-19
2021-04-20,210.58296878123528,210.94778089766572,205.7493300049258,207.6007080078125,2815800,2021-04-20
2021-04-21,207.31796420497528,212.1424873591332,206.1323493120183,212.0056915283203,1977700,2021-04-21
2021-04-22,212.72620926520287,212.8903642903452,208.64041072868116,208.74984741210938,2410700,2021-04-22
2021-04-23,210.1240429453213,212.22197914308634,208.7681714551541,210.81114196777344,3458300,2021-04-23
2021-04-26,211.23255893834582,213.32133875024027,210.6737178671508,211.223388671875,1864800,2021-04-26
2021-04-27,210.97602593268093,211.49822786729462,208.95138210042265,211.02183532714844,1959300,2021-04-27
2021-04-28,210.7561621770483,214.11836482439924,210.14235543556006,212.8174591064453,2965300,2021-04-28
2021-04-29,215.29100470005852,215.4742282912245,204.4806450724981,208.3925323486328,5442400,2021-04-29
2021-04-30,206.6060881032406,209.23538241329715,206.01976419503433,208.97886657714844,3953500,2021-04-30
2021-05-03,210.71039805196816,211.5623942558781,208.15439546117094,209.03387451171875,3182900,2021-05-03
2021-05-04,207.96198625878765,214.37491094518197,206.45037388862127,213.8343963623047,4040700,2021-05-04
2021-05-05,214.9429048571133,219.2578931191728,212.4052290519308,217.92950439453125,3690600,2021-05-05
2021-05-06,218.039404452191,220.76947375346282,216.20714054923144,217.18740844726562,4527000,2021-05-06
2021-05-07,215.87737404780432,221.60319984687723,213.6053702848709,220.7786865234375,3327900,2021-05-07
2021-05-10,223.07818973691874,225.16697002557555,222.24450608354164,222.26283264160156,3752900,2021-05-10
2021-05-11,218.7540303487023,222.61095279263267,216.70188933128907,219.2304229736328,3163100,2021-05-11
2021-05-12,221.03517682028553,222.83078775478947,216.61025747737435,217.4164581298828,3668500,2021-05-12
2021-05-13,216.24381162138067,220.77867663437544,214.89711031450136,219.9358367919922,2228100,2021-05-13
2021-05-14,221.70398162872758,222.9407656302668,219.94500956767368,221.91468811035156,2041600,2021-05-14
2021-05-17,222.38188929193655,224.86459921245785,220.89774592895736,224.25994873046875,1998400,2021-05-17
2021-05-18,224.2599540592443,224.94705308354077,219.33117323072236,219.38613891601562,2436200,2021-05-18
2021-05-19,216.29878454705857,217.19659005001597,212.48767182971685,217.0041961669922,3143100,2021-05-19
2021-05-20,217.5630200493483,217.67296539339605,213.0831351984492,215.2818603515625,3339200,2021-05-20
2021-05-21,216.75683100204986,219.3219893502825,215.3001705368679,217.34315490722656,2479100,2021-05-21
2021-05-24,217.7554179494433,219.60600850895926,216.4087027872046,219.00135803222656,2372700,2021-05-24
2021-05-25,219.42278312604168,221.60318188691835,216.88510740248813,217.27903747558594,2265700,2021-05-25
2021-05-26,217.4989002814764,219.41361279599408,216.77514817717156,217.77374267578125,2070000,2021-05-26
2021-05-27,221.2458922122879,222.95905468903644,218.89142611109168,221.04434204101562,3594700,2021-05-27
2021-05-28,221.62152108610266,221.9421589357174,218.7631794100215,220.8611297607422,2290700,2021-05-28
2021-06-01,223.5454032366355,224.38824314599867,221.52991528128297,222.40023803710938,2476000,2021-06-01
2021-06-02,222.6842434524458,224.54399055721365,220.51300079952225,223.04153442382812,2348500,2021-06-02
2021-06-03,222.09786847735776,225.77156665178202,220.66870482986752,223.38961791992188,1923200,2021-06-03
2021-06-04,224.56227172628408,226.00060567853842,221.9971133054285,223.55453491210938,1837900,2021-06-04
2021-06-07,223.58202391526063,223.8385397644152,218.60741974109195,219.6518096923828,2330700,2021-06-07
2021-06-08,219.32199550297102,220.98020616761292,216.26211797383652,220.0182647705078,2212300,2021-06-08
2021-06-09,218.95557829218868,219.12964563292104,214.787174319683,214.97039794921875,2919600,2021-06-09
2021-06-10,216.33543082830158,216.8026531609923,206.66107820998639,206.79849243164062,6281800,2021-06-10
2021-06-11,207.32069878880824,208.80482833012758,201.57654655882303,202.1903533935547,8734900,2021-06-11
2021-06-14,201.6131556319314,203.35380066488798,197.5180448863002,200.6420440673828,7213300,2021-06-14
2021-06-15,201.44826660118628,202.26362352882487,198.12270294014584,201.05433654785156,5055900,2021-06-15
2021-06-16,200.64211714282195,200.9902518678321,198.5258539019837,198.94728088378906,4156900,2021-06-16
2021-06-17,198.77319846229798,199.96417308162242,190.44556037441708,191.88388061523438,7995300,2021-06-17
2021-06-18,188.88811194477603,194.04594020324623,188.26514881921915,191.34335327148438,7156400,2021-06-18
2021-06-21,193.8077543012062,197.17911381928457,193.67032609468873,195.3285369873047,5633900,2021-06-21
2021-06-22,195.58505715562157,196.81267087800285,193.46878015298455,195.2552490234375,3776400,2021-06-22
2021-06-23,195.68580993553147,198.5899468337467,194.75135133772838,195.85986328125,3283400,2021-06-23
2021-06-24,198.3792395457716,203.31719102459022,197.27072752878775,200.9444122314453,6827600,2021-06-24
2021-06-25,202.6300765993273,203.1522785687339,197.21574690169794,198.16851806640625,11274200,2021-06-25
2021-06-28,198.29677877237154,198.59910402536187,195.64915771577046,198.1318817138672,3172000,2021-06-28
2021-06-29,199.75341387932613,200.35806435051833,196.59276129491576,197.05999755859375,3443400,2021-06-29
2021-06-30,196.62027150162604,199.67099314461825,196.10723975008383,199.37783813476562,3249500,2021-06-30
2021-07-01,200.77947833182242,201.35663194540285,198.0219122594672,198.5349578857422,2426300,2021-07-01
2021-07-02,199.40532815536497,200.05577415695163,197.49977159602074,199.49693298339844,2433600,2021-07-02
2021-07-06,199.17627140913072,199.31368562435844,193.6153431818216,195.61251831054688,4348100,2021-07-06
2021-07-07,194.852108035516,197.02333629879595,193.4504272606056,196.6843719482422,2707700,2021-07-07
2021-07-08,192.38776128724874,195.96067126238475,192.32362532353372,194.32080078125,3723800,2021-07-08
2021-07-09,197.79291535343017,200.25731294599652,196.41871719957382,199.18544006347656,3163800,2021-07-09
2021-07-12,197.90281253515099,200.58707223229064,196.83093991356168,200.24810791015625,2509000,2021-07-12
2021-07-13,200.5962311835684,200.6786796931027,196.69350065019628,197.1424102783203,2373300,2021-07-13
2021-07-14,197.20657597426614,197.5547106193712,193.50540871955837,193.8901824951172,3185200,2021-07-14
2021-07-15,192.6442553973529,195.4934267657402,192.49767090749725,193.6794891357422,2737500,2021-07-15
2021-07-16,194.6414701140355,194.86133291435382,189.6485380110791,190.50970458984375,4368800,2021-07-16
2021-07-19,186.30049223742782,187.66364014233622,183.5004968037893,187.04653930664062,5391100,2021-07-19
2021-07-20,187.00962900891707,192.15829936657124,186.33726772690704,191.54119873046875,3934300,2021-07-20
2021-07-21,192.24121192189867,194.30436527662783,191.19121736951024,194.09251403808594,3407300,2021-07-21
2021-07-22,194.34124082346102,194.6912437639575,192.07545524428093,192.64651489257812,1931500,2021-07-22
2021-07-23,192.95965909827424,193.76096678910795,191.4491401333676,192.98728942871094,2302600,2021-07-23
2021-07-26,193.27281599109767,195.3267642876117,192.95966287063644,194.36886596679688,2157600,2021-07-26
2021-07-27,191.14519872292536,194.39649888256136,190.65704413039657,193.3280792236328,2472000,2021-07-27
2021-07-28,193.4201784348801,195.89780106443754,191.67019196591252,194.74649047851562,3246900,2021-07-28
2021-07-29,197.10438832326466,197.5741180210129,193.13467134914603,195.778076171875,3419700,2021-07-29
2021-07-30,191.48597320071687,192.19518446483218,187.11099292459292,190.42677307128906,5834900,2021-07-30
2021-08-02,191.57808511869445,194.24912010688857,188.76888442512742,188.96231079101562,3977100,2021-08-02
2021-08-03,189.1004278369659,192.76619620585473,187.36885250257933,192.03857421875,3580500,2021-08-03
2021-08-04,191.78072524681403,193.04255723038185,188.23468279936316,188.3728485107422,2948700,2021-08-04
2021-08-05,189.04516477046934,191.2648945604859,188.53858539144952,190.83200073242188,2685800,2021-08-05
2021-08-06,192.508348267868,193.77939973705094,191.25572170443584,191.9004669189453,2677100,2021-08-06
2021-08-09,190.92412873475374,193.309654922824,189.84650372504672,192.39781188964844,2747200,2021-08-09
2021-08-10,193.42019468979618,197.93332694425723,192.46231038560623,197.1688690185547,4193600,2021-08-10
2021-08-11,198.69778220638466,204.99776441304405,197.62937666385653,204.15960693359375,7794100,2021-08-11
2021-08-12,204.69384277715417,206.0938265086931,201.22148567338306,202.85174560546875,4444500,2021-08-12
2021-08-13,202.52015469622933,203.13725552307946,200.5398919299248,201.31358337402344,2049400,2021-08-13
2021-08-16,200.19906606071132,200.78853643119007,197.41749616216373,200.5214385986328,3132500,2021-08-16
2021-08-17,199.1490907571292,199.3056673022439,193.95437822370005,196.5885772705078,4022800,2021-08-17
2021-08-18,195.72281632260635,196.68992010819397,193.16230248515978,193.2451934814453,2947700,2021-08-18
2021-08-19,191.73463537337386,192.46227144790328,187.16624337904506,188.30833435058594,4788100,2021-08-19
2021-08-20,189.2018039879862,190.89653005927104,187.5162833433404,188.75970458984375,2765500,2021-08-20
2021-08-23,190.88730117664278,193.18992242123434,189.57941399620492,192.62808227539062,2827400,2021-08-23
2021-08-24,193.18989013872658,196.43198424449332,192.98725837873602,195.8056640625,2485900,2021-08-24
2021-08-25,196.3399033510632,198.67015488773475,195.40042996365935,197.8043670654297,2599800,2021-08-25
2021-08-26,197.57408929884497,197.57408929884497,193.86226533220147,194.56227111816406,2513900,2021-08-26
2021-08-27,195.50174428041834,197.1320040166154,195.4649085252086,196.02674865722656,2511400,2021-08-27
2021-08-30,196.3859358299864,196.8648849205885,194.15700044684078,194.75567626953125,1922100,2021-08-30
2021-08-31,194.59906869373455,195.5385418224327,193.80696665465192,194.221435546875,2857900,2021-08-31
2021-09-01,194.22143843555128,194.33197378144726,190.2977779812253,191.54119873046875,4122900,2021-09-01
2021-09-02,192.425447382888,196.13727164507085,192.425447382888,195.0596466064453,2921600,2021-09-02
2021-09-03,194.47940310009434,195.99914169778802,193.42020284898433,193.760986328125,2512000,2021-09-03
2021-09-07,193.45701245701656,193.73332980597968,191.43992813397944,191.7899169921875,2641100,2021-09-07
2021-09-08,190.7675795214118,191.68862811169143,188.60312376670632,190.44522094726562,2603100,2021-09-08
2021-09-09,190.19650095952395,191.71622524870506,188.7228178486157,189.20176696777344,2777900,2021-09-09
2021-09-10,190.74914444639955,191.46756113126315,188.64915505155457,188.8241424560547,2551200,2021-09-10
2021-09-13,190.8044399303464,191.4491711685257,187.82944269960475,189.92022705078125,2699100,2021-09-13
2021-09-14,189.7727943722261,189.82806907822487,185.72018728542136,186.355712890625,3757600,2021-09-14
2021-09-15,186.20838925848287,190.27942228523776,185.9320718743685,189.48731994628906,3342700,2021-09-15
2021-09-16,189.22939809062092,190.0951858678572,186.80705026423516,187.5254669189453,3120100,2021-09-16
2021-09-17,186.6320397539323,187.22151016134032,183.7030985657515,183.9794158935547,6351100,2021-09-17
2021-09-20,177.81762578299305,178.67420821838053,173.5992218568626,175.75448608398438,9151100,2021-09-20
2021-09-21,176.84135151206212,177.49530227697312,172.2176830738417,174.8518829345703,5699900,2021-09-21
2021-09-22,176.84135181942014,179.1439735879022,176.0676742781913,176.24267578125,3924400,2021-09-22
2021-09-23,177.67944549667558,181.9991646265695,177.62418484279698,181.09652709960938,3367800,2021-09-23
2021-09-24,180.20310750225846,182.17415044679143,179.53995155324898,181.28074645996094,2199500,2021-09-24
2021-09-27,181.99914551421068,186.04254689601714,181.99914551421068,184.20965576171875,3033100,2021-09-27
2021-09-28,184.3939054819981,185.95047968377284,183.05838797800695,184.71627807617188,3247500,2021-09-28
2021-09-29,184.6518163974878,185.2781367434527,182.09130245535061,182.2478790283203,2954700,2021-09-29
2021-09-30,182.9386731712873,183.1689353272492,176.50055228520858,176.81370544433594,4978100,2021-09-30
2021-10-01,177.67021355356033,180.40572816129963,176.14128403854633,178.98731994628906,3695500,2021-10-01
2021-10-04,179.36499932033956,180.44262443514958,177.21895451672995,177.88211059570312,2864600,2021-10-04
2021-10-05,177.54128637468176,179.0518052042595,175.67155922752406,177.30181884765625,3074600,2021-10-05
2021-10-06,174.99922099531747,177.20052642356885,172.97291703671505,176.71237182617188,3777700,2021-10-06
2021-10-07,178.43470531925178,180.88469747361154,178.3241840068722,180.29522705078125,3510500,2021-10-07
2021-10-08,180.3412709228096,181.05968751619164,179.36496191406385,179.75180053710938,2713200,2021-10-08
2021-10-11,180.83867124586018,181.60314323862346,177.46763013678427,177.6610565185547,2015200,2021-10-11
2021-10-12,177.13607749043896,178.29659369312483,174.6123992100866,174.92555236816406,4706700,2021-10-12
2021-10-13,175.45975221871868,176.15053864477662,172.89923832379077,174.02291870117188,3253200,2021-10-13
2021-10-14,178.26890338810315,179.4202137767449,177.40311572719148,178.98731994628906,5212900,2021-10-14
2021-10-15,180.48867686514131,183.70312725345124,179.88078145985992,183.3070831298828,4736300,2021-10-15
2021-10-18,181.7965282743165,182.99387988904073,180.11100810311726,182.53335571289062,2809400,2021-10-18
2021-10-19,182.92021732690122,185.5728271543702,182.7912711134415,185.25967407226562,2626900,2021-10-19
2021-10-20,185.2780725349963,188.9806764448474,184.69780763019347,188.06884765625,2936000,2021-10-20
2021-10-21,185.6833803579132,186.32811148715282,183.97022961217107,186.1807403564453,3071300,2021-10-21
2021-10-22,185.81955539140964,187.40325100670935,184.48591995361735,185.8288116455078,2632400,2021-10-22
2021-10-25,186.41229318048977,188.2923445015217,185.69916587991975,187.2736053466797,3294700,2021-10-25
2021-10-26,187.77369507124448,187.8107342185451,184.73597625192144,184.89341735839844,2933600,2021-10-26
2021-10-27,185.45835289338936,185.6250502476129,181.44819055824448,181.64268493652344,3406700,2021-10-27
2021-10-28,182.78184554721247,189.3944431435334,182.494746207429,189.0147247314453,4462700,2021-10-28
2021-10-29,192.6266522449722,194.25664330640564,188.22751491145408,188.9406280517578,4292200,2021-10-29
2021-11-01,189.1999299660271,191.5986280364541,188.75538955279606,190.2094268798828,3215200,2021-11-01
2021-11-02,190.55212344119002,192.45995775017522,188.0052542335921,191.8209228515625,3429600,2021-11-02
2021-11-03,191.02440274677303,191.3207724239353,186.91237946377683,188.51458740234375,3137000,2021-11-03
2021-11-04,188.9313388206715,189.75559752771002,187.64401310671954,188.55162048339844,2543500,2021-11-04
2021-11-05,190.30206893489765,193.45093398307526,190.0705353636355,190.6725311279297,2591300,2021-11-05
2021-11-08,199.94311491695157,200.48027445693245,195.6458527287914,198.42425537109375,5944700,2021-11-08
2021-11-09,199.28551480978578,199.6467206497466,193.52497411492033,194.3121795654297,3310300,2021-11-09
2021-11-10,193.8121141956624,194.44187868861448,191.18188224337524,191.40415954589844,3261800,2021-11-10
2021-11-11,192.52472757727386,194.8956281977765,192.52472757727386,193.126708984375,4819800,2021-11-11
2021-11-12,193.88616517223787,195.12718138300403,192.91372161270053,193.81207275390625,2018000,2021-11-12
2021-11-15,194.48818117899577,195.127216035368,191.48750129625563,192.36734008789062,2392600,2021-11-15
2021-11-16,192.63589347444045,192.80259082981533,190.09828094414942,190.25572204589844,2138000,2021-11-16
2021-11-17,189.85748916162132,190.03345690045043,186.01403832638923,187.9866943359375,3135700,2021-11-17
2021-11-18,188.25525411442487,188.66275531812866,185.83804391216628,186.54190063476562,2119900,2021-11-18
2021-11-19,186.07887883101716,187.93114720177985,184.9119548448437,185.63433837890625,2980100,2021-11-19
2021-11-22,186.60675626902375,189.4221975849162,185.3101601099583,187.43101501464844,2596500,2021-11-22
2021-11-23,188.0515469268976,190.3854090031167,186.69938481441343,190.1631317138672,3127100,2021-11-23
2021-11-24,188.61652148005268,192.8767309289924,188.07936187159518,191.77464294433594,3880500,2021-11-24
2021-11-26,186.15297249248675,186.5697300523267,182.08724395704763,184.05064392089844,3496000,2021-11-26
2021-11-29,186.36598203529138,186.61604222740627,179.0032179350387,181.44821166992188,4559900,2021-11-29
2021-11-30,179.52183561795613,182.24467220985588,177.4009946870538,179.0680389404297,6358000,2021-11-30
2021-12-01,182.98555294635005,183.77275834811243,177.22499847651787,177.32687377929688,3425300,2021-12-01
2021-12-02,178.10487456175215,183.02264514623985,177.64180743881832,182.2539520263672,3445700,2021-12-02
2021-12-03,183.06892909741333,184.6618809081947,181.28149703592698,183.1893310546875,3250900,2021-12-03
2021-12-06,184.83785202139333,188.24601884875744,183.6894406086848,186.4122772216797,2838400,2021-12-06
2021-12-07,188.2737749873417,190.9780987081826,188.07003850811674,189.38514709472656,2818000,2021-12-07
2021-12-08,189.31106568623193,190.96883942772234,188.57015561545646,189.10731506347656,2341200,2021-12-08
2021-12-09,188.09784082277284,189.82970706266266,186.04182199613948,189.0517578125,1646600,2021-12-09
2021-12-10,190.22797833257155,190.69104547956582,187.1810027232919,188.43128967285156,3315200,2021-12-10
2021-12-13,188.7646469760339,189.16287783036321,185.6435656490429,186.3844757080078,1868500,2021-12-13
2021-12-14,185.22682238441055,188.9128321929885,185.04159838836316,186.7456817626953,2248800,2021-12-14
2021-12-15,186.1529445921775,187.63476472916702,183.9672676625443,187.5884552001953,2193700,2021-12-15
2021-12-16,189.85749532788856,192.84890459008537,189.53334273197174,190.94107055664062,2856800,2021-12-16
2021-12-17,189.81116699852623,190.08901003441392,186.36594726956025,186.49560546875,6079600,2021-12-17
2021-12-20,182.95777240770047,182.95777240770047,178.79942570844779,181.02215576171875,3605100,2021-12-20
2021-12-21,182.44841819808556,184.31921304206463,182.20762841883476,183.66165161132812,2303400,2021-12-21
2021-12-22,186.1344271201233,188.37566994221507,185.99551265805172,187.21800231933594,3558700,2021-12-22
2021-12-23,188.39418998019534,191.9875946778474,188.27378802949534,190.96884155273438,2669600,2021-12-23
2021-12-27,190.72807304534695,191.617153933938,189.98716288373043,191.1355743408203,1711200,2021-12-27
2021-12-28,190.95033257457175,192.87669330550926,190.91329342645315,191.3578338623047,1393000,2021-12-28
2021-12-29,191.03369617459526,193.14528091818852,190.85772842401485,192.01539611816406,1334900,2021-12-29
2021-12-30,192.01542543928667,193.4787193239413,190.71882894483537,190.85775756835938,1465900,2021-12-30
2021-12-31,190.96882809020994,192.39508236482303,190.47797820044502,191.4689483642578,1374500,2021-12-31
2022-01-03,192.01540381133395,193.19159819258618,190.59841962745818,191.70977783203125,2055600,2022-01-03
2022-01-04,192.89521161615144,202.74927799742113,192.5803294098402,201.97132873535156,5242300,2022-01-04
2022-01-05,202.06392233796308,206.86130411511095,202.06392233796308,203.51795959472656,5378200,2022-01-05
2022-01-06,205.12943176345857,206.25931641263875,201.95278468633222,205.59249877929688,3913200,2022-01-06
2022-01-07,206.0648208584561,209.2785070603564,205.8147607144755,207.62998962402344,3673400,2022-01-07
2022-01-10,208.33385785797202,209.07476794613353,204.31443935417775,205.2683563232422,3734900,2022-01-10
2022-01-11,205.6017791075367,205.68512778854335,200.59139001786113,203.7032012939453,2944300,2022-01-11
2022-01-12,205.71288209366622,207.16691927479803,203.81431867560948,205.97219848632812,2506900,2022-01-12
2022-01-13,206.42601049957295,211.04742433216077,206.19447699530534,210.232421875,5002300,2022-01-13
2022-01-14,208.12090216555202,212.677481250687,207.06510962304134,212.02919006347656,3970600,2022-01-14
2022-01-18,210.89000297062776,213.40907473153158,210.10278332981193,212.89044189453125,5411900,2022-01-18
2022-01-19,213.72799710105824,213.86758559954208,205.6036056831982,206.28297424316406,4991700,2022-01-19
2022-01-20,205.74320449863646,206.47839424386535,201.05283223454921,201.60191345214844,3545600,2022-01-20
2022-01-21,202.42090546038315,202.42090546038315,197.6840120139835,199.2381591796875,3754700,2022-01-21
2022-01-24,196.51138293628088,200.05707282185773,192.32355755326805,199.4614715576172,5107300,2022-01-24
2022-01-25,197.36758986837657,201.78807291147655,192.73306635926147,199.44288635253906,4554300,2022-01-25
2022-01-26,200.0850074577877,203.69584841552626,197.51647945088666,199.42425537109375,3558500,2022-01-26
2022-01-27,200.2804567747053,202.78383414957324,195.57146719831127,197.4513397216797,3678100,2022-01-27
2022-01-28,191.3277989493593,193.570615741736,183.14758542646288,187.2051239013672,10747300,2022-01-28
2022-01-31,185.613721474144,187.61457986782622,181.17462266238115,187.5773468017578,6179000,2022-01-31
2022-02-01,186.87010151429394,191.51392605354278,186.62812915095424,191.10446166992188,4026400,2022-02-01
2022-02-02,189.10360259420406,191.52324102100462,187.42846939105414,190.722900390625,3492300,2022-02-02
2022-02-03,190.77874025187845,191.58838206886534,186.2093533577841,186.67466735839844,2748200,2022-02-03
2022-02-04,186.32105317513737,187.0655442750563,182.85911559953567,184.6459197998047,3930800,2022-02-04
2022-02-07,185.04605848968538,187.54944995155196,184.29225212092373,185.9580841064453,2402000,2022-02-07
2022-02-08,186.36753122730147,188.27532119156965,185.40898566188582,187.52151489257812,2407100,2022-02-08
2022-02-09,188.58245149533622,189.94117458125226,188.070603271181,189.47586059570312,2743700,2022-02-09
2022-02-10,188.51732149626935,192.4073397350064,187.57737812451467,188.98263549804688,3538500,2022-02-10
2022-02-11,189.30834904793315,190.45301752995252,186.2465891276557,187.2795867919922,3826700,2022-02-11
2022-02-14,187.00970259028057,187.70767362323778,184.36672235354433,186.0232391357422,2730500,2022-02-14
2022-02-15,186.77704871726618,190.26690394068393,186.13491308411616,189.29905700683594,2752600,2022-02-15
2022-02-16,189.01982988147483,191.16957801913378,188.91746024633608,189.5130615234375,2253900,2022-02-16
2022-02-17,187.05619385447076,187.76346589327193,180.95127756091273,181.23046875,4699600,2022-02-17
2022-02-18,179.9462373992061,182.04945164602188,177.91746089895744,178.63404846191406,4385200,2022-02-18
2022-02-22,178.63401380041577,181.37936313066646,177.33114048444213,177.9453582763672,3488000,2022-02-22
2022-02-23,178.4199957492191,178.9783782119624,173.44113042390177,173.72032165527344,3550400,2022-02-23
2022-02-24,169.40216657119745,172.41740556435948,167.20588453425898,171.8776397705078,5919500,2022-02-24
2022-02-25,172.11034044355085,174.89290900831668,171.34721868582184,174.08326721191406,3594600,2022-02-25
2022-02-28,171.5519299231195,175.67461857369997,170.92841098414306,174.56716918945312,5168500,2022-02-28
2022-03-01,174.74401769521094,175.16279744116187,168.10863573291815,170.14671325683594,5110600,2022-03-01
2022-03-02,172.3522742337633,180.13232359409034,172.1661515046199,179.24822998046875,5849900,2022-03-02
2022-03-03,179.90898050929687,182.94282214994575,178.99695500361548,181.3328399658203,4429700,2022-03-03
2022-03-04,177.8429788932298,182.41235061530443,177.10777497647058,182.08663940429688,4334700,2022-03-04
2022-03-07,181.27700170422276,189.38277693054133,180.1881687693898,183.05450439453125,6912300,2022-03-07
2022-03-08,189.7271008156772,199.98262400038408,188.9174591064453,195.43185424804688,9318600,2022-03-08
2022-03-09,197.82357150435408,198.7821170664985,193.05874719322637,195.22711181640625,4798300,2022-03-09
2022-03-10,194.86417028763694,202.43017945971593,193.7381043101428,197.09767150878906,4886300,2022-03-10
2022-03-11,197.5722858604343,202.66282109029112,197.5722858604343,199.92677307128906,4045500,2022-03-11
2022-03-14,201.2948321971564,203.3235943500511,198.15860629071224,200.49449157714844,3530700,2022-03-14
2022-03-15,201.12731653611843,202.29991689099094,195.90649294728678,201.44374084472656,4364200,2022-03-15
2022-03-16,202.4115625083195,204.26351708887802,197.590916939186,201.09007263183594,4378700,2022-03-16
2022-03-17,200.38282407315972,206.39467288992054,199.4707984258289,206.32022094726562,3600400,2022-03-17
2022-03-18,204.25420147211278,206.32019648500102,202.87687619693872,205.5850067138672,4105100,2022-03-18
2022-03-21,205.66874255127135,211.29904354713736,205.65944138541903,208.1907501220703,2902200,2022-03-21
2022-03-22,208.88874592945143,210.18231815016557,205.98517720794004,207.26014709472656,2461500,2022-03-22
2022-03-23,206.31087100929716,209.18650738831812,206.31087100929716,206.757568359375,2001700,2022-03-23
2022-03-24,207.10190974923916,209.39126044488148,206.143364226334,206.79481506347656,2110900,2022-03-24
2022-03-25,206.68314984364372,208.27452982339813,205.79905616611572,207.86505126953125,1581100,2022-03-25
2022-03-28,206.91580693919263,207.23221702181266,203.84473198370608,206.45980834960938,3072500,2022-03-28
2022-03-29,205.48265203486068,206.06893798100913,201.51816792147127,205.70599365234375,3667800,2022-03-29
2022-03-30,206.59938189182307,210.21022247977947,205.38956285150485,207.60446166992188,2507400,2022-03-30
2022-03-31,207.72547791396258,209.56811734050896,206.9995750244532,207.36253356933594,3152100,2022-03-31
2022-04-01,208.78637103203536,209.8752039500764,203.0350833364479,204.5240936279297,2618300,2022-04-01
2022-04-04,203.9563978669388,205.99447507904574,201.57399290310272,205.49192810058594,2181300,2022-04-04
2022-04-05,204.73812020792133,206.94370359517094,200.21526843895435,201.0342254638672,3582100,2022-04-05
2022-04-06,200.1966795738701,202.06725083699223,198.73560108005032,201.21107482910156,2783300,2022-04-06
2022-04-07,200.51306683476403,201.30409192409272,198.74486554047954,200.9225311279297,2253600,2022-04-07
2022-04-08,200.8201983629484,202.76522156367457,199.18229828890819,201.97418212890625,2450200,2022-04-08
2022-04-11,201.97420634522834,203.58418890992286,200.78300356669334,201.06219482421875,2494700,2022-04-11
2022-04-12,200.50379874611644,204.25422843113216,200.06640245230759,201.66708374023438,2508200,2022-04-12
2022-04-13,201.8810912084707,204.44031777726076,201.38785958759692,203.12814331054688,1898900,2022-04-13
2022-04-14,204.65437791826736,213.31852109977595,203.4445588494717,212.00633239746094,5337900,2022-04-14
2022-04-18,212.1831516606974,218.12056193984563,212.1831516606974,213.96995544433594,3644000,2022-04-18
2022-04-19,214.27707795837193,216.7804693279503,211.78300195612985,216.05458068847656,2689400,2022-04-19
2022-04-20,217.34815881657562,219.972522230361,216.44544857630672,218.7720184326172,2907700,2022-04-20
2022-04-21,220.78217264607164,221.39637628050238,215.57995178595098,216.43614196777344,3571400,2022-04-21
2022-04-22,213.57478578585778,214.87456174829143,201.60563200302587,202.26019287109375,5053700,2022-04-22
2022-04-25,201.3344252318641,202.91473118160698,195.96701244203342,202.6342010498047,4145500,2022-04-25
2022-04-26,202.10120958210445,204.03684040983487,195.76129414554092,196.64962768554688,4176700,2022-04-26
2022-04-27,197.40705232830834,201.5588584566511,193.84435806822808,200.0720672607422,3358300,2022-04-27
2022-04-28,193.9659114653847,199.13697761390577,188.88837438879372,198.65072631835938,6092800,2022-04-28
2022-04-29,198.8938539506987,203.1111235158634,196.51872907558746,196.87405395507812,3404000,2022-04-29
2022-05-02,196.36907316188692,198.95927874111368,194.18096405677363,198.30471801757812,2639500,2022-05-02
2022-05-03,198.14573206034117,201.38115246147544,197.10778071602456,199.75408935546875,2121100,2022-05-03
2022-05-04,200.99779718043993,208.796452291901,199.95049988058585,208.1418914794922,3023700,2022-05-04
2022-05-05,207.96423995174965,208.6655582262295,199.89441404255078,201.91419982910156,3005600,2022-05-05
2022-05-06,202.9240697186844,202.9240697186844,196.69637521017904,200.71725463867188,2268400,2022-05-06
2022-05-09,198.26734512062362,198.28605093590792,192.10509880741097,192.89991760253906,2929900,2022-05-09
2022-05-10,194.72336058174238,195.9202759547272,188.31798134002028,189.8141326904297,3040400,2022-05-10
2022-05-11,192.21727262576604,196.09790820989147,190.3751425118802,191.88999938964844,2552400,2022-05-11
2022-05-12,190.39387119336766,192.01157456121197,186.36363143326372,189.8515167236328,3282000,2022-05-12
2022-05-13,191.83390584395596,193.05888699404557,189.74865698625914,191.067138671875,2323800,2022-05-13
2022-05-16,191.7123249586337,195.6303577987698,190.45929240904118,193.74147033691406,2540800,2022-05-16
2022-05-17,198.98734432416595,199.89438362929212,195.56490824101078,199.25851440429688,2275900,2022-05-17
2022-05-18,199.95984083233455,203.75630772112592,194.05007358061758,194.44281005859375,4723300,2022-05-18
2022-05-19,192.49782509067018,195.69583445326677,188.6172033242063,193.3394012451172,2887700,2022-05-19
2022-05-20,193.04948354871414,193.21780730418592,181.44500385279778,184.9796600341797,5404500,2022-05-20
2022-05-23,186.952703982965,192.1518210162723,186.23269431249713,190.89878845214844,3246600,2022-05-23
